Price_Period,Town,Super,Diesel,Kerosene,lat,lon
15-Feb-2022 - 14-Mar-2022,Kericho,130.63,111.81,104.77,-0.3666,35.2833
15-Feb-2022 - 14-Mar-2022,Nyamira,130.69,111.88,104.84,-0.65179075,34.9341669745598
15-Feb-2022 - 14-Mar-2022,Kisii,131.0,112.18,105.15,-0.73894255,34.75398551201732
15-Feb-2022 - 14-Mar-2022,Sotik,130.83,112.02,104.98,-0.76756355,35.145247266937886
15-Feb-2022 - 14-Mar-2022,Keroka,131.01,112.2,105.16,-0.4853057,36.0526532
15-Feb-2022 - 14-Mar-2022,Busia,130.99,112.17,105.14,0.3712048,34.26479520608315
15-Feb-2022 - 14-Mar-2022,Homabay,130.94,112.12,105.08,-0.6946322,34.5457839
15-Feb-2022 - 14-Mar-2022,Migori,131.79,112.97,105.94,-1.0211616000000001,34.30964322421073
15-Feb-2022 - 14-Mar-2022,Isebania,132.07,113.26,106.22,-1.2376692,34.480132858535335
15-Feb-2022 - 14-Mar-2022,Bomet,131.23,112.42,105.38,-0.7196054000000001,35.239962497045674
15-Feb-2022 - 14-Mar-2022,Muhoroni,130.36,111.53,104.49,-0.1272987,35.079651915343035
15-Feb-2022 - 14-Mar-2022,Mbita,130.93,112.1,105.07,-0.4997824,34.31430780354924
15-Feb-2022 - 14-Mar-2022,Mbale,130.12,111.3,104.26,0.083501,34.7203265
15-Feb-2022 - 14-Mar-2022,Etago,131.58,112.75,105.72,-0.90476845,34.65297690573618
15-Feb-2022 - 14-Mar-2022,Magenche,131.67,112.86,105.82,-0.93144385,34.72470103064012
15-Feb-2022 - 14-Mar-2022,Kilgoris,131.51,112.69,105.66,-1.008391,34.88001
15-Mar-2022 - 15-Apr-2022,Mombasa,132.46,113.36,101.29,-4.05052,39.667169
15-Mar-2022 - 15-Apr-2022,Kilifi,133.17,114.07,102.01,-3.15073925,39.67507159193717
15-Mar-2022 - 15-Apr-2022,Likoni,132.82,113.71,101.65,-4.1027192,39.64540380366174
15-Mar-2022 - 15-Apr-2022,Kwale,132.82,113.71,101.65,-4.1836067,39.105094975232994
15-Mar-2022 - 15-Apr-2022,Malindi,133.38,114.27,102.21,-3.2165987,40.1165933
15-Mar-2022 - 15-Apr-2022,Lungalunga,133.53,114.43,102.36,-1.3113519500000002,36.873488656395146
15-Mar-2022 - 15-Apr-2022,Voi,133.94,114.84,102.77,-3.5592753000000004,38.80360488752321
15-Mar-2022 - 15-Apr-2022,Taveta,135.35,116.24,104.18,-3.559095,37.945535980061464
15-Mar-2022 - 15-Apr-2022,Lamu,135.76,116.66,104.6,-2.2675396,40.9010641
15-Mar-2022 - 15-Apr-2022,Hola,136.05,116.94,104.88,-1.4976808,40.034911
15-Mar-2022 - 15-Apr-2022,Mpeketoni,135.76,116.66,104.6,-2.389659,40.698723
15-Mar-2022 - 15-Apr-2022,Minjila,134.73,115.62,103.56,-2.3166,40.1166
15-Mar-2022 - 15-Apr-2022,Garsen,134.82,115.71,103.65,-2.43995435,39.21178076214538
15-Mar-2022 - 15-Apr-2022,Samburu,132.76,113.66,101.6,1.5394463,36.94216599162042
15-Mar-2022 - 15-Apr-2022,Taru,132.94,113.84,101.78,-3.7333,39.15
15-Mar-2022 - 15-Apr-2022,Mwatate,134.28,115.17,103.11,-3.70512455,38.28691682315505
15-Mar-2022 - 15-Apr-2022,Kaloleni,132.61,113.52,101.45,-3.7780828,39.539414438587
15-Mar-2022 - 15-Apr-2022,Marereni,134.04,114.94,102.87,-2.8003895,40.1479511
15-Mar-2022 - 15-Apr-2022,Nairobi,134.72,115.6,103.54,-1.3026148499999999,36.82884201813725
15-Mar-2022 - 15-Apr-2022,Thika,134.72,115.61,103.54,-1.036648,37.077523
15-Mar-2022 - 15-Apr-2022,Machakos,134.96,115.84,103.78,-1.27900465,37.39526976452546
15-Mar-2022 - 15-Apr-2022,Kajiado,135.14,116.02,103.96,-2.12171705,36.78625503675998
15-Mar-2022 - 15-Apr-2022,Makuyu,135.01,115.89,103.83,-0.900584,37.186523
15-Mar-2022 - 15-Apr-2022,Muranga,135.24,116.12,104.06,-0.83170875,37.00492162779861
15-Mar-2022 - 15-Apr-2022,Sagana,135.45,116.35,104.28,-0.666531,37.208151
15-Mar-2022 - 15-Apr-2022,Embu,135.82,116.7,104.64,-0.5359479,37.6652884382665
15-Mar-2022 - 15-Apr-2022,Kerugoya,135.74,116.63,104.57,-0.49633,37.278584
15-Mar-2022 - 15-Apr-2022,Narok,136.1,117.0,104.93,-1.2779365500000002,35.47742284932569
15-Mar-2022 - 15-Apr-2022,Nyeri,136.09,116.97,104.91,-0.4192962,36.9517005
15-Mar-2022 - 15-Apr-2022,Namanga,136.26,117.15,105.08,-2.5480008,36.7926632
15-Mar-2022 - 15-Apr-2022,Kiganjo,136.06,116.94,104.88,-0.39311,37.001968
15-Mar-2022 - 15-Apr-2022,Chuka,136.35,117.23,105.17,-0.2252218,37.4232635023588
15-Mar-2022 - 15-Apr-2022,Kitui,136.25,117.14,105.07,-1.5642219499999999,38.372811618864006
15-Mar-2022 - 15-Apr-2022,Mwingi,136.63,117.53,105.46,-0.9333,38.0666
15-Mar-2022 - 15-Apr-2022,Nanyuki,136.65,117.54,105.47,0.01403,37.074632
15-Mar-2022 - 15-Apr-2022,Nkubu,137.61,118.51,106.44,-0.0662965,37.6642253
15-Mar-2022 - 15-Apr-2022,Mtito Andei,137.15,118.04,105.98,-2.6893166,38.1682147
15-Mar-2022 - 15-Apr-2022,Meru,137.81,118.7,106.64,0.0499786,37.6500063
15-Mar-2022 - 15-Apr-2022,Isiolo,137.67,118.56,106.49,1.0060600499999999,38.74789538540634
15-Mar-2022 - 15-Apr-2022,Maua,138.26,119.16,107.09,0.232643,37.938023
15-Mar-2022 - 15-Apr-2022,Garissa,138.89,119.77,107.71,-0.52363325,40.35640534962073
15-Mar-2022 - 15-Apr-2022,Marsabit,142.57,123.45,111.39,2.85795825,37.715489185900395
15-Mar-2022 - 15-Apr-2022,Liboi,141.65,122.54,110.47,0.4002038,40.9520422
15-Mar-2022 - 15-Apr-2022,Moyale,144.15,125.04,112.97,2.86885305,38.83203237871054
15-Mar-2022 - 15-Apr-2022,Sololo,143.21,124.09,112.03,3.562807,38.6436056
15-Mar-2022 - 15-Apr-2022,Habaswein,141.58,122.46,110.4,1.0162202,39.4928911
15-Mar-2022 - 15-Apr-2022,Dadaab,140.27,121.15,109.09,0.09486810000000001,40.281396194924355
15-Mar-2022 - 15-Apr-2022,Tarbaj,143.82,124.72,112.64,2.46592945,40.18956296029775
15-Mar-2022 - 15-Apr-2022,Elwak,145.43,126.32,114.25,2.92581015,41.01969295420204
15-Mar-2022 - 15-Apr-2022,Wajir,143.98,124.87,112.81,1.9394402,40.02473595061957
15-Mar-2022 - 15-Apr-2022,Modogashe,141.72,122.6,110.54,-0.3790417,39.712312
15-Mar-2022 - 15-Apr-2022,Mandera,147.75,128.65,116.58,3.2285332,40.705615316515406
15-Mar-2022 - 15-Apr-2022,Matuu,135.62,116.5,104.44,-1.1438281,37.5484852
15-Mar-2022 - 15-Apr-2022,Merti,140.06,120.95,108.89,1.44044725,38.73005871082873
15-Mar-2022 - 15-Apr-2022,Oldonyiro,137.07,117.96,105.89,0.62422,36.983167
15-Mar-2022 - 15-Apr-2022,Eldas,145.76,126.64,114.58,2.19268595,39.74563189882936
15-Mar-2022 - 15-Apr-2022,Bute,142.79,123.68,111.62,3.3571847,39.4202473
15-Mar-2022 - 15-Apr-2022,Hadado,141.38,122.27,110.2,1.5294595,39.4255001
15-Mar-2022 - 15-Apr-2022,Mai Mahiu,134.84,115.72,103.66,-0.9827242,36.5856896
15-Mar-2022 - 15-Apr-2022,Lamuria,136.53,117.42,105.35,-0.1833,36.8666
15-Mar-2022 - 15-Apr-2022,Rumuruti,137.23,118.12,106.06,-0.5279001,36.3631354
15-Mar-2022 - 15-Apr-2022,Sipili,137.4,118.28,106.22,0.4067083,36.37852
15-Mar-2022 - 15-Apr-2022,Marimanti,137.02,117.91,105.85,-0.1750842,37.97798143246813
15-Mar-2022 - 15-Apr-2022,North Horr,143.53,124.42,112.35,3.1070301000000002,37.69527558861103
15-Mar-2022 - 15-Apr-2022,Maikona,142.15,123.03,110.97,2.9232961,37.6344249
15-Mar-2022 - 15-Apr-2022,Kalacha,142.69,123.57,111.51,3.1296333,37.4272629
15-Mar-2022 - 15-Apr-2022,Turbi,142.56,123.44,111.38,3.3002206,38.3768445
15-Mar-2022 - 15-Apr-2022,Laisamis,139.76,120.66,108.58,2.3437975,37.29645622481332
15-Mar-2022 - 15-Apr-2022,Merille,139.47,120.35,108.29,1.4156821,37.722486
15-Mar-2022 - 15-Apr-2022,Korr,140.71,121.6,109.53,2.0039521,37.4996353
15-Mar-2022 - 15-Apr-2022,Nakuru,134.24,115.43,103.39,-0.2802724,36.0712048
15-Mar-2022 - 15-Apr-2022,Gilgil,134.21,115.39,103.36,-0.54143035,36.23616458551074
15-Mar-2022 - 15-Apr-2022,Mogotio,134.2,115.38,103.34,0.16322755,35.94667690937922
15-Mar-2022 - 15-Apr-2022,Molo,134.29,115.46,103.43,-0.35471985,35.79163929322296
15-Mar-2022 - 15-Apr-2022,Olenguruone,134.99,116.16,104.13,-0.0769487,35.6710647
15-Mar-2022 - 15-Apr-2022,Londiani,134.5,115.69,103.65,-0.1673204,35.5914203
15-Mar-2022 - 15-Apr-2022,Nyahururu,134.49,115.68,103.64,0.0333,36.3666
15-Mar-2022 - 15-Apr-2022,Archers Post,137.48,118.66,106.63,0.638492,37.66707
15-Mar-2022 - 15-Apr-2022,Lodosoit,138.58,119.76,107.73,1.35,37.5666
15-Mar-2022 - 15-Apr-2022,Naivasha,134.57,115.75,103.71,-0.8870395,36.36487730618629
15-Mar-2022 - 15-Apr-2022,Marigat,134.98,116.15,104.11,0.43855299999999997,36.03507458130635
15-Mar-2022 - 15-Apr-2022,Kabarnet ,135.46,116.64,104.61,0.496524,35.743139
15-Mar-2022 - 15-Apr-2022,Maralal,136.55,117.73,105.7,1.1,36.7
15-Mar-2022 - 15-Apr-2022,Wamba,137.39,118.57,106.53,0.9808208,37.32265027288058
15-Mar-2022 - 15-Apr-2022,Eldoret,135.13,116.32,104.27,0.5198329,35.2715481
15-Mar-2022 - 15-Apr-2022,Kiplombe,135.13,116.32,104.27,0.60259065,35.23449640623591
15-Mar-2022 - 15-Apr-2022,Iten,135.13,116.32,104.27,0.6730702,35.5102633
15-Mar-2022 - 15-Apr-2022,Naiberi,135.13,116.32,104.27,0.45874755,35.39721440655103
15-Mar-2022 - 15-Apr-2022,Kesses,135.13,116.32,104.27,0.25966,35.34588313919592
15-Mar-2022 - 15-Apr-2022,Kapsabet,135.14,116.34,104.28,0.2004978,35.1011501
15-Mar-2022 - 15-Apr-2022,Webuye,135.55,116.75,104.7,0.607628,34.7687756
15-Mar-2022 - 15-Apr-2022,Kitale,135.49,116.68,104.63,1.018076,35.000236
15-Mar-2022 - 15-Apr-2022,Kapenguria ,136.12,117.32,105.27,1.2522515,35.0909919
15-Mar-2022 - 15-Apr-2022,Bungoma,135.9,117.08,105.04,0.78292445,34.71916810731902
15-Mar-2022 - 15-Apr-2022,Moiben,135.14,116.34,104.28,0.72163215,35.399004662950034
15-Mar-2022 - 15-Apr-2022,Matunda,135.12,116.3,104.26,0.82795955,35.12127738390197
15-Mar-2022 - 15-Apr-2022,Tambach,135.17,116.36,104.31,0.5923883,35.5221516
15-Mar-2022 - 15-Apr-2022,Kapsowar,135.64,116.82,104.78,0.980103,35.56027
15-Mar-2022 - 15-Apr-2022,Chebara,135.52,116.7,104.66,0.8833,35.5
15-Mar-2022 - 15-Apr-2022,Kimwarer,135.44,116.63,104.59,0.319932,35.635612
15-Mar-2022 - 15-Apr-2022,Timboroa,135.37,116.55,104.5,0.0629624,35.5467063
15-Mar-2022 - 15-Apr-2022,Nandi Hills,135.32,116.51,104.47,0.11723465,35.244316666676795
15-Mar-2022 - 15-Apr-2022,Kaiboi,135.18,116.37,104.33,0.412863,35.02050480462192
15-Mar-2022 - 15-Apr-2022,Kiminini,135.67,116.87,104.81,0.9329072,34.99373851896404
15-Mar-2022 - 15-Apr-2022,Endebess,136.03,117.21,105.17,1.1453869,34.72052334810487
15-Mar-2022 - 15-Apr-2022,Saboti,135.7,116.89,104.85,0.9476378999999999,34.81840333092221
15-Mar-2022 - 15-Apr-2022,Chepareria,136.33,117.53,105.47,1.316616,35.2
15-Mar-2022 - 15-Apr-2022,Lomut,137.95,119.13,107.09,1.400565,35.568274
15-Mar-2022 - 15-Apr-2022,Burgich,136.75,117.94,105.89,1.9666132,35.0833596
15-Mar-2022 - 15-Apr-2022,Sigor,136.88,118.07,106.02,1.4824763,35.4706941
15-Mar-2022 - 15-Apr-2022,Lodwar,139.31,120.5,108.45,3.1165858,35.6022943
15-Mar-2022 - 15-Apr-2022,Kakuma,140.9,122.09,110.04,3.7472506,34.8289126
15-Mar-2022 - 15-Apr-2022,Lokichar,138.31,119.5,107.45,2.376658,35.645987
15-Mar-2022 - 15-Apr-2022,Kalokol,140.07,121.26,109.21,3.5327417,35.8570234
15-Mar-2022 - 15-Apr-2022,Lokori,138.67,119.87,107.82,1.9517712,36.0288765
15-Mar-2022 - 15-Apr-2022,Lokitaung,142.95,124.15,112.09,4.2691168,35.7522638
15-Mar-2022 - 15-Apr-2022,Kapedo,137.95,119.13,107.09,-0.5709202,36.2097822
15-Mar-2022 - 15-Apr-2022,Malaba,136.3,117.48,105.44,0.632706,34.269398
15-Mar-2022 - 15-Apr-2022,Lokichogio,142.08,123.28,111.23,4.2050673,34.3600434
15-Mar-2022 - 15-Apr-2022,Ziwa,135.32,116.51,104.47,-4.0236838,39.71686906744931
15-Mar-2022 - 15-Apr-2022,Soy,135.13,116.32,104.27,0.7600378000000001,35.22110468263003
15-Mar-2022 - 15-Apr-2022,Moi's Bridge,135.19,116.38,104.34,0.87599,35.120005
15-Mar-2022 - 15-Apr-2022,Turbo,135.08,116.27,104.22,0.5975132000000001,35.098474606593726
15-Mar-2022 - 15-Apr-2022,Kibish,143.19,124.37,112.33,4.1987166,34.4880729
15-Mar-2022 - 15-Apr-2022,Loima,138.42,119.62,107.57,-0.301475,36.0736215
15-Mar-2022 - 15-Apr-2022,Lokiriama,139.99,121.19,109.13,3.520468,34.818915
15-Mar-2022 - 15-Apr-2022,Kainuk,137.2,118.39,106.34,1.7746429,35.5030247
15-Mar-2022 - 15-Apr-2022,Kacheliba,136.52,117.72,105.67,1.4825513,35.0110798
15-Mar-2022 - 15-Apr-2022,Kiwawa,137.14,118.32,106.28,2.01645,35.02629
15-Mar-2022 - 15-Apr-2022,Ortum,136.72,117.91,105.86,1.44038,35.35629
15-Mar-2022 - 15-Apr-2022,Kachibora,135.52,116.7,104.66,0.9835852,35.2233351
15-Mar-2022 - 15-Apr-2022,Kwanza,136.23,117.42,105.38,1.13731975,34.98917060972386
15-Mar-2022 - 15-Apr-2022,Kaplamai,135.54,116.74,104.68,1.0221061,35.1220277
15-Mar-2022 - 15-Apr-2022,Eldama Ravine,135.96,117.15,105.11,-0.019849650000000003,35.733089748590004
15-Mar-2022 - 15-Apr-2022,Tenges,136.1,117.29,105.25,0.3102903,35.801198
15-Mar-2022 - 15-Apr-2022,Barwessa,136.22,117.41,105.35,0.7283898,35.715813013817346
15-Mar-2022 - 15-Apr-2022,Kipsaraman,137.12,118.31,106.26,0.7434383,35.8365141
15-Mar-2022 - 15-Apr-2022,Loruk,136.99,118.18,106.13,0.712903,36.031113
15-Mar-2022 - 15-Apr-2022,Kabartonjo,135.96,117.15,105.11,0.6301913,35.7957509
15-Mar-2022 - 15-Apr-2022,Tinderet,136.03,117.21,105.17,-0.018253600000000002,35.26542912550388
15-Mar-2022 - 15-Apr-2022,O'lessos,135.19,116.38,104.34,0.2157555,35.3002342
15-Mar-2022 - 15-Apr-2022,Kobujoi,135.59,116.79,104.74,0.0613017,34.9784593
15-Mar-2022 - 15-Apr-2022,Serem,135.67,116.87,104.81,0.0779324,34.8555317
15-Mar-2022 - 15-Apr-2022,Kabiyet,135.13,116.32,104.27,0.4,35.0833
15-Mar-2022 - 15-Apr-2022,Cheptulu,135.55,116.75,104.7,0.1295128,34.8645972
15-Mar-2022 - 15-Apr-2022,Kapcherop,135.73,116.93,104.88,1.0393684,35.3210804
15-Mar-2022 - 15-Apr-2022,Arror,136.07,117.27,105.21,0.9552611,35.6117425
15-Mar-2022 - 15-Apr-2022,Tot,136.28,117.47,105.42,1.2038986,35.6575054
15-Mar-2022 - 15-Apr-2022,Kaptarakwa,135.32,116.51,104.47,0.4666,35.5333
15-Mar-2022 - 15-Apr-2022,Kapese,138.27,119.46,107.42,2.3685347500000002,35.716532212964935
15-Mar-2022 - 15-Apr-2022,Kalemngorok,137.67,118.85,106.81,2.1362715,35.4972562
15-Mar-2022 - 15-Apr-2022,Marich,136.64,117.84,105.79,1.5449,35.45631
15-Mar-2022 - 15-Apr-2022,Alale,137.14,118.32,106.28,2.2710437,35.0078072
15-Mar-2022 - 15-Apr-2022,Kunyao,136.79,117.99,105.94,1.7833,35.05
15-Mar-2022 - 15-Apr-2022,Orolwo,136.42,117.61,105.57,1.59445,34.99158
15-Mar-2022 - 15-Apr-2022,Sebit,136.37,117.56,105.52,1.3944978,35.3379062
15-Mar-2022 - 15-Apr-2022,Morpus,136.28,117.47,105.42,1.38982,35.27388
15-Mar-2022 - 15-Apr-2022,Kaibichbich,136.11,117.3,105.26,1.16989,35.32389
15-Mar-2022 - 15-Apr-2022,Keringet,135.84,117.03,104.99,-0.4272124,35.689954
15-Mar-2022 - 15-Apr-2022,Kisumu,135.13,116.3,104.26,-0.1029109,34.7541761
15-Mar-2022 - 15-Apr-2022,Sondu,135.24,116.4,104.37,-0.4616812,35.125814
15-Mar-2022 - 15-Apr-2022,Oyugis,135.71,116.89,104.85,-0.509908,34.734576
15-Mar-2022 - 15-Apr-2022,Kakamega,135.18,116.35,104.32,0.4957104,34.801548861634615
15-Mar-2022 - 15-Apr-2022,Mumias,135.46,116.63,104.59,0.3361103,34.4895368
15-Mar-2022 - 15-Apr-2022,Bondo,135.35,116.51,104.48,-0.10061809999999999,34.22530233497095
15-Mar-2022 - 15-Apr-2022,Siaya,135.46,116.64,104.6,-0.06040135,34.200135009996295
15-Mar-2022 - 15-Apr-2022,Kericho,135.65,116.81,104.77,-0.3666,35.2833
15-Mar-2022 - 15-Apr-2022,Nyamira,135.7,116.88,104.84,-0.65179075,34.9341669745598
15-Mar-2022 - 15-Apr-2022,Kisii,136.01,117.18,105.15,-0.73894255,34.75398551201732
15-Mar-2022 - 15-Apr-2022,Sotik,135.84,117.02,104.98,-0.76756355,35.145247266937886
15-Mar-2022 - 15-Apr-2022,Keroka,136.03,117.2,105.16,-0.4853057,36.0526532
15-Mar-2022 - 15-Apr-2022,Busia,136.0,117.17,105.14,0.3712048,34.26479520608315
15-Mar-2022 - 15-Apr-2022,Homabay,135.95,117.12,105.08,-0.6946322,34.5457839
15-Mar-2022 - 15-Apr-2022,Migori,136.8,117.97,105.94,-1.0211616000000001,34.30964322421073
15-Apr-2022 - 14-May-2022,Mombasa,142.36,123.26,111.19,-4.05052,39.667169
15-Apr-2022 - 14-May-2022,Kilifi,143.07,123.97,111.91,-3.15073925,39.67507159193717
15-Apr-2022 - 14-May-2022,Likoni,142.72,123.61,111.55,-4.1027192,39.64540380366174
15-Apr-2022 - 14-May-2022,Kwale,142.72,123.61,111.55,-4.1836067,39.105094975232994
15-Apr-2022 - 14-May-2022,Malindi,143.28,124.17,112.11,-3.2165987,40.1165933
15-Apr-2022 - 14-May-2022,Lungalunga,143.43,124.33,112.26,-1.3113519500000002,36.873488656395146
15-Apr-2022 - 14-May-2022,Voi,143.84,124.74,112.67,-3.5592753000000004,38.80360488752321
15-Apr-2022 - 14-May-2022,Taveta,145.25,126.14,114.08,-3.559095,37.945535980061464
15-Apr-2022 - 14-May-2022,Lamu,145.66,126.56,114.5,-2.2675396,40.9010641
15-Apr-2022 - 14-May-2022,Hola,145.95,126.84,114.78,-1.4976808,40.034911
15-Apr-2022 - 14-May-2022,Mpeketoni,145.66,126.56,114.5,-2.389659,40.698723
15-Apr-2022 - 14-May-2022,Minjila,144.63,125.52,113.46,-2.3166,40.1166
15-Apr-2022 - 14-May-2022,Garsen,144.72,125.61,113.55,-2.43995435,39.21178076214538
15-Apr-2022 - 14-May-2022,Samburu,142.66,123.56,111.5,1.5394463,36.94216599162042
15-Apr-2022 - 14-May-2022,Taru,142.84,123.74,111.68,-3.7333,39.15
15-Apr-2022 - 14-May-2022,Mwatate,144.18,125.07,113.01,-3.70512455,38.28691682315505
15-Apr-2022 - 14-May-2022,Kaloleni,142.51,123.42,111.35,-3.7780828,39.539414438587
15-Apr-2022 - 14-May-2022,Marereni,143.94,124.84,112.77,-2.8003895,40.1479511
15-Apr-2022 - 14-May-2022,Nairobi,144.62,125.5,113.44,-1.3026148499999999,36.82884201813725
15-Apr-2022 - 14-May-2022,Thika,144.62,125.51,113.44,-1.036648,37.077523
15-Apr-2022 - 14-May-2022,Machakos,144.86,125.74,113.68,-1.27900465,37.39526976452546
15-Apr-2022 - 14-May-2022,Kajiado,145.04,125.92,113.86,-2.12171705,36.78625503675998
15-Apr-2022 - 14-May-2022,Makuyu,144.91,125.79,113.73,-0.900584,37.186523
15-Apr-2022 - 14-May-2022,Muranga,145.14,126.02,113.96,-0.83170875,37.00492162779861
15-Apr-2022 - 14-May-2022,Sagana,145.35,126.25,114.18,-0.666531,37.208151
15-Apr-2022 - 14-May-2022,Embu,145.72,126.6,114.54,-0.5359479,37.6652884382665
15-Apr-2022 - 14-May-2022,Kerugoya,145.64,126.53,114.47,-0.49633,37.278584
15-Apr-2022 - 14-May-2022,Narok,146.0,126.9,114.83,-1.2779365500000002,35.47742284932569
15-Apr-2022 - 14-May-2022,Nyeri,145.99,126.87,114.81,-0.4192962,36.9517005
15-Apr-2022 - 14-May-2022,Namanga,146.16,127.05,114.98,-2.5480008,36.7926632
15-Apr-2022 - 14-May-2022,Kiganjo,145.96,126.84,114.78,-0.39311,37.001968
15-Apr-2022 - 14-May-2022,Chuka,146.25,127.13,115.07,-0.2252218,37.4232635023588
15-Apr-2022 - 14-May-2022,Kitui,146.15,127.04,114.97,-1.5642219499999999,38.372811618864006
15-Apr-2022 - 14-May-2022,Mwingi,146.53,127.43,115.36,-0.9333,38.0666
15-Apr-2022 - 14-May-2022,Nanyuki,146.55,127.44,115.37,0.01403,37.074632
15-Apr-2022 - 14-May-2022,Nkubu,147.51,128.41,116.34,-0.0662965,37.6642253
15-Apr-2022 - 14-May-2022,Mtito Andei,147.05,127.94,115.88,-2.6893166,38.1682147
15-Apr-2022 - 14-May-2022,Meru,147.71,128.6,116.54,0.0499786,37.6500063
15-Apr-2022 - 14-May-2022,Isiolo,147.57,128.46,116.39,1.0060600499999999,38.74789538540634
15-Apr-2022 - 14-May-2022,Maua,148.16,129.06,116.99,0.232643,37.938023
15-Apr-2022 - 14-May-2022,Garissa,148.79,129.67,117.61,-0.52363325,40.35640534962073
15-Apr-2022 - 14-May-2022,Marsabit,152.47,133.35,121.29,2.85795825,37.715489185900395
15-Apr-2022 - 14-May-2022,Liboi,151.55,132.44,120.37,0.4002038,40.9520422
15-Apr-2022 - 14-May-2022,Moyale,154.05,134.94,122.87,2.86885305,38.83203237871054
15-Apr-2022 - 14-May-2022,Sololo,153.11,133.99,121.93,3.562807,38.6436056
15-Apr-2022 - 14-May-2022,Habaswein,151.48,132.36,120.3,1.0162202,39.4928911
15-Apr-2022 - 14-May-2022,Dadaab,150.17,131.05,118.99,0.09486810000000001,40.281396194924355
15-Apr-2022 - 14-May-2022,Tarbaj,153.72,134.62,122.54,2.46592945,40.18956296029775
15-Apr-2022 - 14-May-2022,Elwak,155.33,136.22,124.15,2.92581015,41.01969295420204
15-Apr-2022 - 14-May-2022,Wajir,153.88,134.77,122.71,1.9394402,40.02473595061957
15-Apr-2022 - 14-May-2022,Modogashe,151.62,132.5,120.44,-0.3790417,39.712312
15-Apr-2022 - 14-May-2022,Mandera,157.65,138.55,126.48,3.2285332,40.705615316515406
15-Apr-2022 - 14-May-2022,Matuu,145.52,126.4,114.34,-1.1438281,37.5484852
15-Apr-2022 - 14-May-2022,Merti,149.96,130.85,118.79,1.44044725,38.73005871082873
15-Apr-2022 - 14-May-2022,Oldonyiro,146.97,127.86,115.79,0.62422,36.983167
15-Apr-2022 - 14-May-2022,Eldas,155.66,136.54,124.48,2.19268595,39.74563189882936
15-Apr-2022 - 14-May-2022,Bute,152.69,133.58,121.52,3.3571847,39.4202473
15-Apr-2022 - 14-May-2022,Hadado,151.28,132.17,120.1,1.5294595,39.4255001
15-Apr-2022 - 14-May-2022,Mai Mahiu,144.74,125.62,113.56,-0.9827242,36.5856896
15-Apr-2022 - 14-May-2022,Lamuria,146.43,127.32,115.25,-0.1833,36.8666
15-Apr-2022 - 14-May-2022,Rumuruti,147.13,128.02,115.96,-0.5279001,36.3631354
15-Apr-2022 - 14-May-2022,Sipili,147.3,128.18,116.12,0.4067083,36.37852
15-Apr-2022 - 14-May-2022,Marimanti,146.92,127.81,115.75,-0.1750842,37.97798143246813
15-Apr-2022 - 14-May-2022,North Horr,153.43,134.32,122.25,3.1070301000000002,37.69527558861103
15-Apr-2022 - 14-May-2022,Maikona,152.05,132.93,120.87,2.9232961,37.6344249
15-Apr-2022 - 14-May-2022,Kalacha,152.59,133.47,121.41,3.1296333,37.4272629
15-Apr-2022 - 14-May-2022,Turbi,152.46,133.34,121.28,3.3002206,38.3768445
15-Apr-2022 - 14-May-2022,Laisamis,149.66,130.56,118.48,2.3437975,37.29645622481332
15-Apr-2022 - 14-May-2022,Merille,149.37,130.25,118.19,1.4156821,37.722486
15-Apr-2022 - 14-May-2022,Korr,150.61,131.5,119.43,2.0039521,37.4996353
15-Apr-2022 - 14-May-2022,Nakuru,144.14,125.33,113.29,-0.2802724,36.0712048
15-Apr-2022 - 14-May-2022,Gilgil,144.11,125.29,113.26,-0.54143035,36.23616458551074
15-Apr-2022 - 14-May-2022,Mogotio,144.1,125.28,113.24,0.16322755,35.94667690937922
15-Apr-2022 - 14-May-2022,Molo,144.19,125.36,113.33,-0.35471985,35.79163929322296
15-Apr-2022 - 14-May-2022,Olenguruone,144.89,126.06,114.03,-0.0769487,35.6710647
15-Apr-2022 - 14-May-2022,Londiani,144.4,125.59,113.55,-0.1673204,35.5914203
15-Apr-2022 - 14-May-2022,Nyahururu,144.39,125.58,113.54,0.0333,36.3666
15-Apr-2022 - 14-May-2022,Archers Post,147.38,128.56,116.53,0.638492,37.66707
15-Apr-2022 - 14-May-2022,Lodosoit,148.48,129.66,117.62,1.35,37.5666
15-Apr-2022 - 14-May-2022,Naivasha,144.47,125.65,113.61,-0.8870395,36.36487730618629
15-Apr-2022 - 14-May-2022,Marigat,144.87,126.05,114.01,0.43855299999999997,36.03507458130635
15-Apr-2022 - 14-May-2022,Kabarnet ,145.36,126.54,114.51,0.496524,35.743139
15-Apr-2022 - 14-May-2022,Maralal,146.45,127.63,115.59,1.1,36.7
15-Apr-2022 - 14-May-2022,Wamba,147.29,128.47,116.43,0.9808208,37.32265027288058
15-Apr-2022 - 14-May-2022,Eldoret,145.03,126.22,114.17,0.5198329,35.2715481
15-Apr-2022 - 14-May-2022,Kiplombe,145.03,126.22,114.17,0.60259065,35.23449640623591
15-Apr-2022 - 14-May-2022,Iten,145.03,126.22,114.17,0.6730702,35.5102633
15-Apr-2022 - 14-May-2022,Naiberi,145.03,126.22,114.17,0.45874755,35.39721440655103
15-Apr-2022 - 14-May-2022,Kesses,145.03,126.22,114.17,0.25966,35.34588313919592
